RFID GATES,PAPER GATES,RFID EMPLOYEES,PAPER EMPLOYEES,person,traffic status,gate_type,wait time
2,2,1,2,id_5177,high,RFID,149.78
2,2,1,2,id_5178,high,RFID,152.4
2,2,1,2,id_5179,high,paper,32.14
2,2,1,2,id_518,avg,RFID,12.51
2,2,1,2,id_5180,high,RFID,154.08
2,2,1,2,id_5181,high,RFID,157.72
2,2,1,2,id_5182,high,RFID,151.34
2,2,1,2,id_5183,high,paper,34.96
2,2,1,2,id_5184,high,RFID,160.81
2,2,1,2,id_5185,high,RFID,160.58999999999997
2,2,1,2,id_5186,high,RFID,166.86
2,2,1,2,id_5187,high,RFID,164.94
2,2,1,2,id_5188,high,paper,26.509999999999998
2,2,1,2,id_5189,high,RFID,167.44
2,2,1,2,id_519,avg,RFID,12.16
2,2,1,2,id_5190,high,RFID,164.09
2,2,1,2,id_5191,high,RFID,169.38
2,2,1,2,id_5192,high,RFID,176.5
2,2,1,2,id_5193,high,paper,20.68
2,2,1,2,id_5194,high,paper,21.99
2,2,1,2,id_5195,high,RFID,158.5
2,2,1,2,id_5196,high,RFID,179.08
2,2,1,2,id_5197,high,paper,28.47
2,2,1,2,id_5198,high,RFID,158.27
2,2,1,2,id_5199,high,RFID,167.6
2,2,1,2,id_52,low,RFID,6.96
2,2,1,2,id_520,avg,RFID,5.18
2,2,1,2,id_5200,high,RFID,178.45
2,2,1,2,id_5201,high,RFID,169.21
2,2,1,2,id_5202,high,RFID,182.34
2,2,1,2,id_5203,high,RFID,168.11
2,2,1,2,id_5204,high,RFID,190.44
2,2,1,2,id_5205,high,paper,20.33
2,2,1,2,id_5206,high,RFID,169.57999999999998
2,2,1,2,id_5207,high,paper,16.45
2,2,1,2,id_5208,high,RFID,169.4
2,2,1,2,id_5209,high,RFID,179.89999999999998
2,2,1,2,id_521,avg,RFID,10.18
2,2,1,2,id_5210,high,RFID,165.72
2,2,1,2,id_5211,high,paper,11.19
2,2,1,2,id_5212,high,RFID,180.04
2,2,1,2,id_5213,high,RFID,185.23000000000002
2,2,1,2,id_5214,high,RFID,158.9
2,2,1,2,id_5215,high,RFID,191.96
2,2,1,2,id_5216,high,RFID,203.67000000000002
2,2,1,2,id_5217,high,RFID,163.81
2,2,1,2,id_5218,high,RFID,168.85
2,2,1,2,id_5219,high,RFID,205.11
2,2,1,2,id_522,avg,paper,14.22
2,2,1,2,id_5220,high,RFID,175.98
2,2,1,2,id_5221,high,RFID,182.58
2,2,1,2,id_5222,high,RFID,201.41
2,2,1,2,id_5223,high,RFID,209.0
2,2,1,2,id_5224,high,RFID,179.86
2,2,1,2,id_5225,high,RFID,212.55
2,2,1,2,id_5226,high,RFID,185.60999999999999
2,2,1,2,id_5227,high,paper,16.4
2,2,1,2,id_5228,high,RFID,214.93
2,2,1,2,id_5229,high,RFID,191.38
2,2,1,2,id_523,avg,RFID,11.72
2,2,1,2,id_5230,high,RFID,197.44
2,2,1,2,id_5231,high,paper,23.73
2,2,1,2,id_5232,high,RFID,216.47
2,2,1,2,id_5233,high,RFID,201.87
2,2,1,2,id_5234,high,RFID,216.29999999999998
2,2,1,2,id_5235,high,RFID,226.29
2,2,1,2,id_5236,high,RFID,201.74
2,2,1,2,id_5237,high,paper,22.7
2,2,1,2,id_5238,high,RFID,203.92
2,2,1,2,id_5239,high,paper,14.71
2,2,1,2,id_524,avg,RFID,8.66
2,2,1,2,id_5240,high,RFID,224.15
2,2,1,2,id_5241,high,RFID,211.25
2,2,1,2,id_5242,high,RFID,233.05
2,2,1,2,id_5243,high,RFID,243.73000000000002
2,2,1,2,id_5244,high,RFID,217.35999999999999
2,2,1,2,id_5245,high,paper,21.56
2,2,1,2,id_5246,high,RFID,221.82
2,2,1,2,id_5247,high,RFID,245.08
2,2,1,2,id_5248,high,RFID,250.99
2,2,1,2,id_5249,high,paper,25.200000000000003
2,2,1,2,id_525,avg,RFID,7.41
2,2,1,2,id_5250,high,RFID,215.38
2,2,1,2,id_5251,high,paper,16.9
2,2,1,2,id_5252,high,paper,24.64
2,2,1,2,id_5253,high,paper,20.560000000000002
2,2,1,2,id_5254,high,RFID,236.78
2,2,1,2,id_5255,high,RFID,209.94
2,2,1,2,id_5256,high,RFID,242.25
2,2,1,2,id_5257,high,RFID,214.38
2,2,1,2,id_5258,high,paper,25.67
2,2,1,2,id_5259,high,RFID,240.51
2,2,1,2,id_526,avg,paper,14.65
2,2,1,2,id_5260,high,RFID,247.13
2,2,1,2,id_5261,high,RFID,215.91
2,2,1,2,id_5262,high,RFID,226.44
2,2,1,2,id_5263,high,RFID,254.64999999999998
2,2,1,2,id_5264,high,RFID,230.05
2,2,1,2,id_5265,high,RFID,258.78
2,2,1,2,id_5266,high,RFID,258.71
2,2,1,2,id_5267,high,paper,15.21
2,2,1,2,id_5268,high,RFID,256.08
2,2,1,2,id_5269,high,RFID,255.51
2,2,1,2,id_527,avg,RFID,8.02
2,2,1,2,id_5270,high,RFID,255.25
2,2,1,2,id_5271,high,RFID,262.78
2,2,1,2,id_5272,high,RFID,265.35
2,2,1,2,id_5273,high,paper,11.89
2,2,1,2,id_5274,high,RFID,272.85
2,2,1,2,id_5275,high,RFID,262.72
2,2,1,2,id_5276,high,paper,10.139999999999999
2,2,1,2,id_5277,high,RFID,267.66999999999996
2,2,1,2,id_5278,high,RFID,269.55
2,2,1,2,id_5279,high,RFID,252.75
2,2,1,2,id_528,avg,RFID,9.26
2,2,1,2,id_5280,high,RFID,278.04
2,2,1,2,id_5281,high,RFID,278.84
2,2,1,2,id_5282,high,paper,13.27
2,2,1,2,id_5283,high,RFID,247.73999999999998
2,2,1,2,id_5284,high,paper,12.16
2,2,1,2,id_5285,high,paper,22.78
2,2,1,2,id_5286,high,RFID,254.54
2,2,1,2,id_5287,high,RFID,278.54
2,2,1,2,id_5288,high,RFID,257.61
2,2,1,2,id_5289,high,RFID,281.34
2,2,1,2,id_529,avg,RFID,11.2
2,2,1,2,id_5290,high,RFID,286.19
2,2,1,2,id_5291,high,paper,27.04
2,2,1,2,id_5292,high,RFID,260.26
2,2,1,2,id_5293,high,RFID,270.41
2,2,1,2,id_5294,high,RFID,272.53999999999996
2,2,1,2,id_5295,high,paper,16.22
2,2,1,2,id_5296,high,RFID,281.42
2,2,1,2,id_5297,high,paper,27.15
2,2,1,2,id_5298,high,paper,25.6
2,2,1,2,id_5299,high,RFID,270.83
2,2,1,2,id_53,low,RFID,10.98
2,2,1,2,id_530,avg,RFID,5.58
2,2,1,2,id_5300,high,RFID,281.54
2,2,1,2,id_5301,high,RFID,281.87
2,2,1,2,id_5302,high,RFID,286.51000000000005
2,2,1,2,id_5303,high,RFID,293.98999999999995
2,2,1,2,id_5304,high,RFID,303.66
2,2,1,2,id_5305,high,RFID,288.46
2,2,1,2,id_5306,high,RFID,294.47
2,2,1,2,id_5307,high,RFID,308.46999999999997
2,2,1,2,id_5308,high,RFID,300.17
2,2,1,2,id_5309,high,RFID,314.64
2,2,1,2,id_531,avg,RFID,9.31
2,2,1,2,id_5310,high,RFID,302.56
2,2,1,2,id_5311,high,RFID,318.56
2,2,1,2,id_5312,high,RFID,309.9
2,2,1,2,id_5313,high,paper,14.16
2,2,1,2,id_5314,high,RFID,324.94
2,2,1,2,id_5315,high,paper,13.33
2,2,1,2,id_5316,high,RFID,313.33
2,2,1,2,id_5317,high,RFID,328.64
2,2,1,2,id_5318,high,paper,21.54
2,2,1,2,id_5319,high,paper,13.22
2,2,1,2,id_532,avg,paper,14.68
2,2,1,2,id_5320,high,RFID,311.19
2,2,1,2,id_5321,high,RFID,325.37
2,2,1,2,id_5322,high,RFID,312.33
2,2,1,2,id_5323,high,RFID,328.49
2,2,1,2,id_5324,high,RFID,315.53
2,2,1,2,id_5325,high,RFID,329.79
2,2,1,2,id_5326,high,RFID,319.15000000000003
2,2,1,2,id_5327,high,paper,15.93
2,2,1,2,id_5328,high,RFID,331.08
2,2,1,2,id_5329,high,RFID,335.11
2,2,1,2,id_533,avg,RFID,7.91
2,2,1,2,id_5330,high,RFID,318.29
2,2,1,2,id_5331,high,RFID,322.99
2,2,1,2,id_5332,high,RFID,333.78
2,2,1,2,id_5333,high,RFID,336.72
2,2,1,2,id_5334,high,RFID,339.67
2,2,1,2,id_5335,high,RFID,348.91
2,2,1,2,id_5336,high,RFID,334.37
2,2,1,2,id_5337,high,RFID,342.87
2,2,1,2,id_5338,high,RFID,344.65
2,2,1,2,id_5339,high,paper,12.6
2,2,1,2,id_534,avg,RFID,7.73
2,2,1,2,id_5340,high,paper,22.73
2,2,1,2,id_5341,high,RFID,344.48
2,2,1,2,id_5342,high,RFID,346.71999999999997
2,2,1,2,id_5343,high,paper,12.82
2,2,1,2,id_5344,high,RFID,353.09000000000003
2,2,1,2,id_5345,high,RFID,350.21999999999997
2,2,1,2,id_5346,high,RFID,355.01000000000005
2,2,1,2,id_5347,high,RFID,356.81
2,2,1,2,id_5348,high,RFID,362.59999999999997
2,2,1,2,id_5349,high,RFID,359.40999999999997
2,2,1,2,id_535,avg,RFID,12.350000000000001
2,2,1,2,id_5350,high,RFID,366.34000000000003
2,2,1,2,id_5351,high,RFID,359.38
2,2,1,2,id_5352,high,RFID,367.83000000000004
2,2,1,2,id_5353,high,RFID,365.51
2,2,1,2,id_5354,high,paper,12.72
2,2,1,2,id_5355,high,paper,23.6
2,2,1,2,id_5356,high,paper,12.52
2,2,1,2,id_5357,high,RFID,358.15999999999997
2,2,1,2,id_5358,high,paper,32.42
2,2,1,2,id_5359,high,RFID,354.57
2,2,1,2,id_536,avg,paper,15.88
2,2,1,2,id_5360,high,paper,20.84
2,2,1,2,id_5361,high,paper,42.11
2,2,1,2,id_5362,high,RFID,356.45000000000005
2,2,1,2,id_5363,high,RFID,359.54
2,2,1,2,id_5364,high,RFID,363.51
2,2,1,2,id_5365,high,RFID,356.43
2,2,1,2,id_5366,high,RFID,362.14
2,2,1,2,id_5367,high,paper,21.42
2,2,1,2,id_5368,high,RFID,364.28999999999996
2,2,1,2,id_5369,high,RFID,364.74
2,2,1,2,id_537,avg,paper,20.759999999999998
2,2,1,2,id_5370,high,paper,37.12
2,2,1,2,id_5371,high,RFID,370.57
2,2,1,2,id_5372,high,RFID,365.7
2,2,1,2,id_5373,high,RFID,371.71999999999997
2,2,1,2,id_5374,high,paper,15.83
2,2,1,2,id_5375,high,paper,32.31
2,2,1,2,id_5376,high,RFID,375.87
2,2,1,2,id_5377,high,paper,26.310000000000002
2,2,1,2,id_5378,high,RFID,378.46
2,2,1,2,id_5379,high,RFID,350.96
2,2,1,2,id_538,avg,RFID,6.2
2,2,1,2,id_5380,high,RFID,351.58000000000004
2,2,1,2,id_5381,high,paper,28.28
2,2,1,2,id_5382,high,RFID,378.96000000000004
2,2,1,2,id_5383,high,RFID,357.57
2,2,1,2,id_5384,high,RFID,383.52
2,2,1,2,id_5385,high,RFID,363.29
2,2,1,2,id_5386,high,RFID,385.08
2,2,1,2,id_5387,high,RFID,369.03
2,2,1,2,id_5388,high,RFID,388.46
2,2,1,2,id_5389,high,paper,17.77
2,2,1,2,id_539,avg,paper,13.59
2,2,1,2,id_5390,high,paper,25.060000000000002
2,2,1,2,id_5391,high,RFID,393.86
2,2,1,2,id_5392,high,paper,22.97
2,2,1,2,id_5393,high,RFID,371.48
2,2,1,2,id_5394,high,RFID,401.01
2,2,1,2,id_5395,high,paper,27.09
2,2,1,2,id_5396,high,paper,24.259999999999998
2,2,1,2,id_5397,high,RFID,373.56
2,2,1,2,id_5398,high,RFID,383.26
2,2,1,2,id_5399,high,RFID,398.8
2,2,1,2,id_54,low,paper,10.71
2,2,1,2,id_540,avg,RFID,7.94
2,2,1,2,id_5400,high,RFID,389.51
2,2,1,2,id_5401,high,RFID,405.22999999999996
2,2,1,2,id_5402,high,RFID,409.16999999999996
2,2,1,2,id_5403,high,RFID,392.12
2,2,1,2,id_5404,high,RFID,400.43
2,2,1,2,id_5405,high,paper,22.37
2,2,1,2,id_5406,high,paper,21.03
2,2,1,2,id_5407,high,paper,33.03
2,2,1,2,id_5408,high,paper,30.23
2,2,1,2,id_5409,high,RFID,400.57
2,2,1,2,id_541,avg,RFID,6.9
2,2,1,2,id_5410,high,paper,36.97
2,2,1,2,id_5411,high,paper,35.31
2,2,1,2,id_5412,high,RFID,400.59
2,2,1,2,id_5413,high,RFID,383.78
2,2,1,2,id_5414,high,RFID,403.53
2,2,1,2,id_5415,high,RFID,392.44
2,2,1,2,id_5416,high,RFID,409.66999999999996
2,2,1,2,id_5417,high,RFID,399.20000000000005
2,2,1,2,id_5418,high,RFID,403.8
2,2,1,2,id_5419,high,RFID,411.56
2,2,1,2,id_542,avg,paper,14.53
2,2,1,2,id_5420,high,RFID,417.39
2,2,1,2,id_5421,high,RFID,409.31
2,2,1,2,id_5422,high,paper,31.47
2,2,1,2,id_5423,high,RFID,413.24
2,2,1,2,id_5424,high,RFID,422.51
2,2,1,2,id_5425,high,RFID,422.74
2,2,1,2,id_5426,high,RFID,426.11
2,2,1,2,id_5427,high,RFID,428.47999999999996
2,2,1,2,id_5428,high,RFID,436.28000000000003
2,2,1,2,id_5429,high,RFID,427.09
2,2,1,2,id_543,avg,paper,24.78
2,2,1,2,id_5430,high,RFID,436.85
2,2,1,2,id_5431,high,paper,17.59
2,2,1,2,id_5432,high,paper,38.04
2,2,1,2,id_5433,high,RFID,431.15000000000003
2,2,1,2,id_5434,high,RFID,435.87
2,2,1,2,id_5435,high,RFID,434.49
2,2,1,2,id_5436,high,RFID,445.99
2,2,1,2,id_5437,high,RFID,440.44
2,2,1,2,id_5438,high,paper,20.52
2,2,1,2,id_5439,high,RFID,447.21
2,2,1,2,id_544,avg,RFID,6.46
2,2,1,2,id_5440,high,RFID,449.51
2,2,1,2,id_5441,high,RFID,450.71999999999997
2,2,1,2,id_5442,high,paper,30.53
2,2,1,2,id_5443,high,RFID,456.93
2,2,1,2,id_5444,high,RFID,462.83
2,2,1,2,id_5445,high,paper,28.18
2,2,1,2,id_5446,high,RFID,455.0
2,2,1,2,id_5447,high,RFID,462.33000000000004
2,2,1,2,id_5448,high,paper,34.45
2,2,1,2,id_5449,high,RFID,467.54
2,2,1,2,id_545,avg,paper,14.28
2,2,1,2,id_5450,high,RFID,467.35
2,2,1,2,id_5451,high,paper,32.010000000000005
2,2,1,2,id_5452,high,RFID,466.78999999999996
2,2,1,2,id_5453,high,RFID,464.60999999999996
2,2,1,2,id_5454,high,RFID,472.62
2,2,1,2,id_5455,high,paper,36.3
2,2,1,2,id_5456,high,RFID,480.97
2,2,1,2,id_5457,high,RFID,465.72
2,2,1,2,id_5458,high,RFID,488.69
2,2,1,2,id_5459,high,RFID,471.17999999999995
2,2,1,2,id_546,avg,RFID,5.92
2,2,1,2,id_5460,high,RFID,470.59
2,2,1,2,id_5461,high,paper,15.53
2,2,1,2,id_5462,high,RFID,483.06
2,2,1,2,id_5463,high,RFID,475.28
2,2,1,2,id_5464,high,paper,26.14
2,2,1,2,id_5465,high,RFID,481.13
2,2,1,2,id_5466,high,paper,25.86
2,2,1,2,id_5467,high,paper,31.11
2,2,1,2,id_5468,high,RFID,474.83000000000004
2,2,1,2,id_5469,high,paper,29.7
2,2,1,2,id_547,avg,RFID,11.89
2,2,1,2,id_5470,high,RFID,477.03999999999996
2,2,1,2,id_5471,high,paper,38.69
2,2,1,2,id_5472,high,RFID,478.83000000000004
2,2,1,2,id_5473,high,RFID,488.5
2,2,1,2,id_5474,high,RFID,456.93
2,2,1,2,id_5475,high,paper,17.79
2,2,1,2,id_5476,high,paper,37.48
2,2,1,2,id_5477,high,RFID,458.55
2,2,1,2,id_5478,high,paper,25.6
2,2,1,2,id_5479,high,paper,37.39
2,2,1,2,id_548,avg,paper,10.09
2,2,1,2,id_5480,high,RFID,483.57
2,2,1,2,id_5481,high,RFID,465.18
2,2,1,2,id_5482,high,paper,41.14
2,2,1,2,id_5483,high,paper,48.660000000000004
2,2,1,2,id_5484,high,RFID,472.31
2,2,1,2,id_5485,high,RFID,485.23
2,2,1,2,id_5486,high,RFID,493.34000000000003
2,2,1,2,id_5487,high,paper,55.91
2,2,1,2,id_5488,high,RFID,470.03999999999996
2,2,1,2,id_5489,high,RFID,495.64000000000004
2,2,1,2,id_549,avg,paper,14.44
2,2,1,2,id_5490,high,RFID,477.29
2,2,1,2,id_5491,high,paper,34.64
2,2,1,2,id_5492,high,RFID,482.91
2,2,1,2,id_5493,high,RFID,498.97
2,2,1,2,id_5494,high,paper,37.32
2,2,1,2,id_5495,high,RFID,481.72
2,2,1,2,id_5496,high,RFID,490.95000000000005
2,2,1,2,id_5497,high,RFID,499.11
2,2,1,2,id_5498,high,paper,46.53
2,2,1,2,id_5499,high,RFID,488.16
2,2,1,2,id_55,low,RFID,7.4
2,2,1,2,id_550,avg,paper,15.96
2,2,1,2,id_5500,high,RFID,501.63
2,2,1,2,id_5501,high,RFID,494.07
2,2,1,2,id_5502,high,RFID,507.17
2,2,1,2,id_5503,high,RFID,502.23999999999995
2,2,1,2,id_5504,high,paper,35.96
2,2,1,2,id_5505,high,paper,46.660000000000004
2,2,1,2,id_5506,high,RFID,507.7
2,2,1,2,id_5507,high,RFID,499.36
2,2,1,2,id_5508,high,RFID,509.38
2,2,1,2,id_5509,high,RFID,509.04
2,2,1,2,id_551,avg,RFID,6.8
2,2,1,2,id_5510,high,RFID,516.91
2,2,1,2,id_5511,high,RFID,526.98
2,2,1,2,id_5512,high,RFID,511.84000000000003
2,2,1,2,id_5513,high,RFID,515.77
2,2,1,2,id_5514,high,paper,41.66
2,2,1,2,id_5515,high,RFID,530.2
2,2,1,2,id_5516,high,paper,51.959999999999994
2,2,1,2,id_5517,high,RFID,527.51
2,2,1,2,id_5518,high,paper,44.33
2,2,1,2,id_5519,high,RFID,527.17
2,2,1,2,id_552,avg,paper,16.09
2,2,1,2,id_5520,high,RFID,523.08
2,2,1,2,id_5521,high,RFID,530.2
2,2,1,2,id_5522,high,RFID,530.2099999999999
2,2,1,2,id_5523,high,RFID,528.05
2,2,1,2,id_5524,high,paper,43.22
2,2,1,2,id_5525,high,paper,40.76
2,2,1,2,id_5526,high,paper,56.61
2,2,1,2,id_5527,high,RFID,528.51
2,2,1,2,id_5528,high,RFID,534.11
2,2,1,2,id_5529,high,RFID,521.7099999999999
2,2,1,2,id_553,avg,RFID,10.26
2,2,1,2,id_5530,high,paper,38.379999999999995
2,2,1,2,id_5531,high,paper,49.89
2,2,1,2,id_5532,high,paper,46.75
2,2,1,2,id_5533,high,RFID,527.71
2,2,1,2,id_5534,high,RFID,518.01
2,2,1,2,id_5535,high,RFID,522.26
2,2,1,2,id_5536,high,paper,50.0
2,2,1,2,id_5537,high,paper,47.97
2,2,1,2,id_5538,high,paper,55.82
2,2,1,2,id_5539,high,RFID,515.26
2,2,1,2,id_554,avg,RFID,9.33
2,2,1,2,id_5540,high,paper,48.0
2,2,1,2,id_5541,high,RFID,517.05
2,2,1,2,id_5542,high,RFID,522.86
2,2,1,2,id_5543,high,RFID,505.04
2,2,1,2,id_5544,high,RFID,515.1800000000001
2,2,1,2,id_5545,high,RFID,527.88
2,2,1,2,id_5546,high,paper,43.01
2,2,1,2,id_5547,high,RFID,529.12
2,2,1,2,id_5548,high,RFID,511.75
2,2,1,2,id_5549,high,RFID,516.41
2,2,1,2,id_555,avg,RFID,10.95
2,2,1,2,id_5550,high,paper,33.019999999999996
2,2,1,2,id_5551,high,paper,38.82
2,2,1,2,id_5552,high,paper,43.94
2,2,1,2,id_5553,high,paper,52.31
2,2,1,2,id_5554,high,paper,60.61
2,2,1,2,id_5555,high,RFID,507.29
2,2,1,2,id_5556,high,RFID,513.0799999999999
2,2,1,2,id_5557,high,paper,46.010000000000005
2,2,1,2,id_5558,high,RFID,519.51
2,2,1,2,id_5559,high,RFID,509.53000000000003
2,2,1,2,id_556,avg,paper,15.86
2,2,1,2,id_5560,high,RFID,529.72
2,2,1,2,id_5561,high,RFID,509.3
2,2,1,2,id_5562,high,RFID,519.85
2,2,1,2,id_5563,high,RFID,533.72
2,2,1,2,id_5564,high,RFID,537.3199999999999
2,2,1,2,id_5565,high,RFID,526.2099999999999
2,2,1,2,id_5566,high,RFID,543.2299999999999
2,2,1,2,id_5567,high,RFID,534.73
2,2,1,2,id_5568,high,paper,41.89
2,2,1,2,id_5569,high,paper,53.43
2,2,1,2,id_557,avg,RFID,6.48
2,2,1,2,id_5570,high,RFID,538.47
2,2,1,2,id_5571,high,RFID,536.9399999999999
2,2,1,2,id_5572,high,paper,43.56
2,2,1,2,id_5573,high,RFID,536.38
2,2,1,2,id_5574,high,RFID,535.8199999999999
2,2,1,2,id_5575,high,RFID,540.29
2,2,1,2,id_5576,high,RFID,571.0600000000001
2,2,1,2,id_5577,high,paper,45.75
2,2,1,2,id_5578,high,paper,46.43
2,2,1,2,id_5579,high,RFID,531.4499999999999
2,2,1,2,id_558,avg,RFID,10.53
2,2,1,2,id_5580,high,RFID,535.36
2,2,1,2,id_5581,high,paper,52.06
2,2,1,2,id_5582,high,RFID,568.34
2,2,1,2,id_5583,high,RFID,575.13
2,2,1,2,id_5584,high,RFID,538.64
2,2,1,2,id_5585,high,RFID,546.26
2,2,1,2,id_5586,high,RFID,555.78
2,2,1,2,id_5587,high,RFID,575.37
2,2,1,2,id_5588,high,RFID,584.8900000000001
2,2,1,2,id_5589,high,paper,33.94
2,2,1,2,id_559,high,RFID,9.51
2,2,1,2,id_5590,high,RFID,562.8199999999999
2,2,1,2,id_5591,high,RFID,590.7800000000001
2,2,1,2,id_5592,high,RFID,596.0899999999999
2,2,1,2,id_5593,high,RFID,566.7199999999999
2,2,1,2,id_5594,high,paper,45.980000000000004
2,2,1,2,id_5595,high,RFID,606.06
2,2,1,2,id_5596,high,RFID,570.61
2,2,1,2,id_5597,high,paper,41.47
2,2,1,2,id_5598,high,paper,51.1
2,2,1,2,id_5599,high,RFID,605.12
2,2,1,2,id_56,low,RFID,10.82
2,2,1,2,id_560,high,paper,14.01
2,2,1,2,id_5600,high,paper,47.49
2,2,1,2,id_5601,high,paper,58.269999999999996
2,2,1,2,id_5602,high,RFID,563.96
2,2,1,2,id_5603,high,RFID,598.06
2,2,1,2,id_5604,high,RFID,563.34
2,2,1,2,id_5605,high,RFID,596.15
2,2,1,2,id_5606,high,paper,37.010000000000005
2,2,1,2,id_5607,high,RFID,593.5
2,2,1,2,id_5608,high,RFID,557.53
2,2,1,2,id_5609,high,RFID,568.61
2,2,1,2,id_561,high,RFID,10.48
2,2,1,2,id_5610,high,paper,41.510000000000005
2,2,1,2,id_5611,high,paper,31.590000000000003
2,2,1,2,id_5612,high,RFID,564.24
2,2,1,2,id_5613,high,RFID,584.04
2,2,1,2,id_5614,high,RFID,591.65
2,2,1,2,id_5615,high,RFID,599.7
2,2,1,2,id_5616,high,RFID,567.27
2,2,1,2,id_5617,high,paper,38.6
2,2,1,2,id_5618,high,paper,30.15
2,2,1,2,id_5619,high,RFID,571.91
2,2,1,2,id_562,high,RFID,8.38
2,2,1,2,id_5620,high,paper,40.4
2,2,1,2,id_5621,high,paper,31.53
2,2,1,2,id_5622,high,RFID,591.5899999999999
2,2,1,2,id_5623,high,paper,55.43
2,2,1,2,id_5624,high,paper,51.09
2,2,1,2,id_5625,high,RFID,591.43
2,2,1,2,id_5626,high,paper,63.72
2,2,1,2,id_5627,high,paper,51.34
2,2,1,2,id_5628,high,RFID,558.72
2,2,1,2,id_5629,high,paper,58.02
2,2,1,2,id_563,high,RFID,19.86
2,2,1,2,id_5630,high,RFID,589.9
2,2,1,2,id_5631,high,RFID,557.3100000000001
2,2,1,2,id_5632,high,RFID,562.44
2,2,1,2,id_5633,high,paper,62.370000000000005
2,2,1,2,id_5634,high,RFID,570.45
2,2,1,2,id_5635,high,RFID,588.03
2,2,1,2,id_5636,high,RFID,567.17
2,2,1,2,id_5637,high,paper,63.02
2,2,1,2,id_5638,high,RFID,587.39
2,2,1,2,id_5639,high,RFID,593.97
2,2,1,2,id_564,high,RFID,9.72
2,2,1,2,id_5640,high,RFID,573.73
2,2,1,2,id_5641,high,paper,50.41
2,2,1,2,id_5642,high,RFID,575.8599999999999
2,2,1,2,id_5643,high,paper,62.16
2,2,1,2,id_5644,high,RFID,588.88
2,2,1,2,id_5645,high,RFID,592.77
2,2,1,2,id_5646,high,RFID,576.46
2,2,1,2,id_5647,high,RFID,580.5200000000001
2,2,1,2,id_5648,high,RFID,596.46
2,2,1,2,id_5649,high,paper,53.99
2,2,1,2,id_565,high,RFID,15.280000000000001
2,2,1,2,id_5650,high,RFID,587.12
2,2,1,2,id_5651,high,RFID,599.91
2,2,1,2,id_5652,high,RFID,600.0799999999999
2,2,1,2,id_5653,high,RFID,584.4000000000001
2,2,1,2,id_5654,high,RFID,602.84
2,2,1,2,id_5655,high,RFID,581.51
2,2,1,2,id_5656,high,RFID,601.4599999999999
2,2,1,2,id_5657,high,paper,43.17
2,2,1,2,id_5658,high,paper,39.230000000000004
2,2,1,2,id_5659,high,RFID,578.43
2,2,1,2,id_566,high,paper,12.57
2,2,1,2,id_5660,high,paper,46.379999999999995
2,2,1,2,id_5661,high,RFID,577.2700000000001
2,2,1,2,id_5662,high,RFID,596.41
2,2,1,2,id_5663,high,RFID,585.95
2,2,1,2,id_5664,high,RFID,588.09
2,2,1,2,id_5665,high,RFID,601.55
2,2,1,2,id_5666,high,RFID,608.82
2,2,1,2,id_5667,high,RFID,594.23
2,2,1,2,id_5668,high,RFID,598.91
2,2,1,2,id_5669,high,paper,27.84
2,2,1,2,id_567,high,paper,10.87
2,2,1,2,id_5670,high,RFID,609.98
2,2,1,2,id_5671,high,RFID,600.21
2,2,1,2,id_5672,high,RFID,616.1899999999999
2,2,1,2,id_5673,high,RFID,604.7
2,2,1,2,id_5674,high,RFID,617.1
2,2,1,2,id_5675,high,RFID,603.9300000000001
2,2,1,2,id_5676,high,RFID,622.89
2,2,1,2,id_5677,high,paper,28.92
2,2,1,2,id_5678,high,RFID,630.58
2,2,1,2,id_5679,high,RFID,604.56
2,2,1,2,id_568,high,RFID,19.869999999999997
2,2,1,2,id_5680,high,RFID,634.92
2,2,1,2,id_5681,high,paper,19.37
2,2,1,2,id_5682,high,RFID,605.29
2,2,1,2,id_5683,high,RFID,636.11
2,2,1,2,id_5684,high,RFID,604.0799999999999
2,2,1,2,id_5685,high,RFID,636.0600000000001
2,2,1,2,id_5686,high,RFID,612.04
2,2,1,2,id_5687,high,RFID,642.99
2,2,1,2,id_5688,high,RFID,622.4699999999999
2,2,1,2,id_5689,high,paper,17.62
2,2,1,2,id_569,high,RFID,18.02
2,2,1,2,id_5690,high,RFID,647.36
2,2,1,2,id_5691,high,RFID,617.8599999999999
2,2,1,2,id_5692,high,RFID,624.0600000000001
2,2,1,2,id_5693,high,RFID,645.89
2,2,1,2,id_5694,high,RFID,650.0
2,2,1,2,id_5695,high,paper,14.62
2,2,1,2,id_5696,high,paper,15.81
2,2,1,2,id_5697,high,RFID,616.2199999999999
2,2,1,2,id_5698,high,paper,27.07
2,2,1,2,id_5699,high,RFID,646.61
2,2,1,2,id_57,low,paper,11.76
2,2,1,2,id_570,high,RFID,24.07
2,2,1,2,id_5700,high,RFID,616.06
2,2,1,2,id_5701,high,RFID,622.53
2,2,1,2,id_5702,high,RFID,646.3499999999999
2,2,1,2,id_5703,high,RFID,653.68
2,2,1,2,id_5704,high,paper,21.009999999999998
2,2,1,2,id_5705,high,RFID,623.2
2,2,1,2,id_5706,high,RFID,653.87
2,2,1,2,id_5707,high,RFID,627.76
2,2,1,2,id_5708,high,RFID,636.27
2,2,1,2,id_5709,high,RFID,654.4
2,2,1,2,id_571,high,RFID,19.259999999999998
2,2,1,2,id_5710,high,RFID,642.76
